gene	pLI
TMEM212	1.8330e-08
FAM72C	3.5833e-01
LAPTM4B	4.2764e-13
LL22NC03-75H12.2	3.5827e-02
PAGE3	8.6303e-03
KLRK1	6.9812e-14
TIMM8B	8.6544e-03
ZNF665	8.6277e-03
SLC31A2	8.5199e-05
C2CD4D	1.3012e-01
CER1	1.6674e-05
PCDHB7	8.0848e-18
GPR18	5.3465e-10
POTED	4.1359e-04
ZNF737	4.1409e-04
TNFRSF10C	3.1588e-06
AP002956.1	3.5763e-01
AC064874.1	3.5541e-02
COX14	3.5730e-01
PIR	5.3402e-10
OR4N2	4.1111e-04
C10orf67	1.7976e-08
MCCD1	1.9319e-03
INCA1	1.5015e-11
GYPB	8.3815e-05
PSG11	4.8498e-17
PRSS58	3.0681e-09
ZNF487	3.5261e-02
AAED1	1.0063e-07
PPP1R27	8.3279e-05
G6PC2	2.9565e-16
OR5M1	1.9124e-03
CTXN2	3.5215e-02
OR1B1	1.6150e-05
OR51T1	1.6162e-05
S100A11	8.4662e-03
RP11-113D6.10	3.5174e-02
ACP1	1.7531e-08
OMP	4.0499e-04
HIST1H3I	8.4746e-03
OR6M1	8.2424e-05
ZNHIT3	5.5408e-07
AP001631.10	3.5520e-01
ACKR4	2.9962e-09
POU5F2	4.0316e-04
RP1-32I10.10	1.2851e-01
C7orf33	1.6048e-05
AL035588.1	3.5496e-01
C3orf14	1.5981e-05
CCL22	8.4014e-03
CBR3	3.0158e-06
AC005008.2	3.0161e-06
GAGE2C	3.5460e-01
TSHB	8.3588e-03
C16orf95	8.4064e-11
SPATC1L	1.7055e-08
CLRN1	1.7074e-08
RNASE12	8.3516e-03
NUDT8	8.0897e-05
HIGD1C	3.9609e-04
S100A14	1.8638e-03
SLC10A5	9.6960e-08
PSMG4	1.8651e-03
ZNF587B	3.8024e-13
C6orf99	1.2728e-01
KRTAP21-1	3.5324e-01
OR5K3	8.0434e-05
LAGE3	1.2721e-01
FAM154B	8.3284e-11
POTEB	3.5277e-01
RP11-315D16.2	1.8580e-03
KLRC2	4.8735e-10
CKLF-CMTM1	3.4621e-02
TMEM258	1.8504e-03
GOLGA8A	3.9454e-04
PRKCDBP	7.9971e-05
AL031666.2	1.8503e-03
PDE6H	8.2921e-03
AC011308.1	3.5252e-01
RAX2	8.2874e-03
SPANXN4	3.5242e-01
TIMM23B	1.2671e-01
NIPSNAP3A	2.2722e-12
STATH	7.9792e-05
AMTN	8.1348e-11
C10orf126	1.8470e-03
BLOC1S5	2.8546e-09
AC025287.1	3.9239e-04
SDSL	1.3641e-11
OPTC	4.8162e-10
ZNF93	3.9048e-04
OR51Q1	7.9022e-05
CST11	7.8838e-05
JMJD8	6.0633e-14
RDH13	6.0402e-14
RP11-113D6.6	3.8877e-04
C12orf36	3.4360e-02
C20orf202	3.4298e-02
KRTAP10-2	3.5103e-01
HINT1	1.8235e-03
GPR39	2.8069e-09
PRAMEF2	4.7446e-10
HAMP	8.1797e-03
TCEAL2	3.5082e-01
C19orf40	9.2129e-08
SFR1	4.7059e-10
AF165138.7	5.2132e-07
TBC1D28	1.6133e-08
SLC22A31	7.9100e-11
HSF2BP	2.5257e-16
TMEM223	1.5027e-05
SDHAF2	2.8312e-06
C17orf102	8.1248e-03
AL354993.1	3.3998e-02
TMIE	7.7490e-05
PABPC1L2A	3.5004e-01
ZNF547	8.0575e-03
KRTAP4-6	3.7950e-04
AC131097.4	8.0869e-03
COMMD5	1.4970e-05
GINS2	1.5745e-08
C2orf27A	3.4910e-01
RSAD2	9.4432e-15
AC003002.4	8.0575e-03
KRTAP5-2	8.0469e-03
TMEM45B	1.2660e-11
OR1N2	1.4852e-05
TAAR2	7.6400e-11
BRI3	3.3766e-02
C21orf37	3.3685e-02
OR5T2	3.7811e-04
AC106873.4	1.2431e-01
C1orf185	5.0044e-07
FCN1	3.9675e-17
MANBAL	3.3539e-02
OTOL1	1.4999e-15
LRRC66	4.5037e-10
DNAJC24	5.0103e-07
ZNF616	8.0095e-03
CCL1	7.9669e-03
CDRT15L2	1.7737e-03
CTD-2600O9.1	3.4754e-01
LINC01098	3.7385e-04
PQLC3	4.4278e-10
RP11-167N24.6	3.4753e-01
RP11-215A19.2	1.2380e-01
AC068987.1	1.2376e-01
MRPL20	2.7079e-06
C20ORF135	1.2342e-01
OR10Q1	7.5216e-05
PLA2G2F	2.7094e-06
C7orf71	3.7182e-04
C14orf182	7.5190e-05
TRIM49	4.9111e-07
OR4K17	1.7626e-03
S100A3	7.9273e-03
RP4-576H24.4	1.7506e-03
CCL5	1.7516e-03
CFHR2	1.5063e-08
RP11-126K1.2	1.2305e-01
C12orf68	1.7497e-03
C8orf59	7.8980e-03
CRYGA	4.3304e-10
TMEM114	3.3213e-02
CITED4	3.4638e-01
GPR78	2.6834e-06
S100P	3.3257e-02
SSX7	2.6848e-06
AP000708.1	1.2270e-01
OR12D3	7.8534e-03
IL18BP	1.4840e-08
TSPAN19	1.9829e-12
RP11-17M16.1	3.4567e-01
ASCL2	3.4557e-01
CEA	4.8616e-07
CACNG1	1.4908e-08
FAM69C	4.8312e-07
PTER	3.2773e-13
COMMD2	2.5421e-09
FAM187B	2.5120e-09
ZNF559	1.4172e-05
C19orf84	3.4514e-01
OR1G1	3.6576e-04
C16orf98	3.4493e-01
C1orf162	1.4202e-05
SMIM1	3.2962e-02
MAGEE2	1.9687e-12
GAGE12H	3.4494e-01
WBP5	1.2214e-01
FAM72A	3.2815e-02
GPR111	2.5133e-24
VCX	3.4444e-01
LSMEM1	3.6247e-04
STARD4	6.9854e-11
TXNL4A	7.2309e-05
AC017028.1	7.7214e-03
P2RY11	7.7062e-03
PET100	3.5883e-04
CHST6	2.4495e-09
RP11-386G21.2	3.4302e-01
AL035406.1	3.4347e-01
ZFP41	3.5717e-04
ZFP41	3.5717e-04
MS4A10	1.1360e-11
RP11-1396O13.13	3.5770e-04
CRYGB	8.1381e-08
C21orf54	3.5513e-04
C14orf142	7.6870e-03
NACA2	3.2413e-02
C1orf234	7.6505e-03
CTD-2583A14.10	7.6389e-03
OR5AS1	1.6835e-03
AKR1CL1	1.3656e-05
GJB5	1.3704e-05
C11orf83	3.2331e-02
HIST1H2AE	3.2343e-02
CCL3L1	1.2057e-01
MT1G	3.2173e-02
MUSTN1	7.0616e-05
C9orf153	7.6085e-03
EIF5AL1	3.4147e-01
CLLU1	1.6736e-03
TMEM218	1.6754e-03
TP53TG3D	7.5995e-03
CLDN4	6.9789e-05
NBPF12	1.2675e-15
ZNF519	7.5723e-03
CIB3	2.3448e-09
C19orf82	1.6695e-03
PET117	3.2067e-02
C7orf69	1.6636e-03
UBE2Q2L	3.4005e-01
C1orf233	1.1948e-01
GAGE10	1.6612e-03
CYB5D1	3.9032e-10
SULT2A1	1.2523e-15
AL162407.1	3.3991e-01
SLC34A1	8.9128e-27
BTN2A1	3.3959e-21
ZNF670	3.4522e-04
EIF4EBP3	3.4389e-04
CFHR5	2.1117e-32
PRSS48	1.0574e-11
TCTE3	2.2780e-09
C22orf23	4.6831e-14
RP11-770J1.5	1.1927e-01
LCN1	1.3298e-08
OR1J1	6.8342e-05
RP11-219B4.6	1.1869e-01
PSMB11	2.4272e-06
CTRB1	2.4233e-06
SIGLECL1	7.6919e-08
APCS	3.1714e-02
AC013468.1	3.3869e-01
CELA2A	1.9736e-16
OR2A4	1.1869e-01
FAM174B	1.6376e-03
ASCL4	1.6311e-03
ZNF28	7.4328e-03
ZNF576	1.6326e-03
KCNE1L	1.1854e-01
HRASLS2	6.7817e-05
CD3EAP	3.1626e-02
C15orf56	3.1586e-02
ZNF530	7.4390e-03
AC007956.1	7.4157e-03
PNRC2	3.3763e-01
MNDA	3.0917e-17
C1orf204	1.2953e-08
SMIM9	7.3927e-03
C16orf91	1.6879e-12
CTD-2210P24.4	1.1792e-01
TRIM40	6.1659e-11
RP11-463J10.2	3.1374e-02
ID4	3.1243e-02
MT1E	3.1344e-02
PGBD4	3.3709e-01
AL136218.1	3.3675e-04
AL138815.1	1.1764e-01
AL929472.1	3.3693e-01
HIST1H2BJ	3.1259e-02
OR5M11	3.3488e-04
RNASE9	3.3655e-01
CDKN2B	7.3369e-03
OR51B6	6.6815e-05
OR13F1	1.2757e-05
LYG2	2.1715e-09
VCX3B	3.3685e-01
CARD17	6.6679e-05
MR1	4.9023e-18
RP11-77K12.1	1.2828e-05
C2orf66	7.3036e-03
MMP23B	1.1732e-01
C10orf10	3.3608e-01
CLDN17	3.3411e-04
TAF9	4.2231e-07
APOL2	7.3139e-03
SSNA1	3.3383e-04
PCBD1	3.3216e-04
C1orf63	4.3086e-14
C10orf91	3.1044e-02
ARL17B	3.3578e-01
NDUFA7	6.6032e-05
CCL4L1	3.3576e-01
DGCR6	9.8176e-12
HHLA3	7.2792e-03
MAGIX	6.6022e-05
AC112205.1	3.3575e-01
ACYP2	6.5331e-05
PSG6	4.8204e-22
OR51F2	4.1263e-07
RNASE7	1.1606e-01
C5orf64	7.1986e-03
COX8A	1.1606e-01
MEIG1	3.2669e-04
CHAC2	2.2869e-06
TREML1	1.5671e-12
MC5R	6.5130e-05
DDTL	3.3439e-01
OR4S1	1.5718e-03
C8orf33	2.0873e-09
OR2T33	1.1612e-01
ANXA8L1	3.3439e-01
ECI1	1.5853e-12
RP11-830F9.6	3.3439e-01
AC003006.7	7.1661e-03
PHPT1	6.4270e-05
AAMDC	2.2702e-06
ATP2C2	5.0246e-60
C17orf64	1.5580e-12
LCE2A	7.1716e-03
SCP2D1	7.1644e-03
OR1L1	3.3258e-01
C14orf177	3.0533e-02
IFITM3	3.0466e-02
AMY1A	3.2325e-04
PSG3	2.9137e-25
AC011500.1	1.5552e-03
SCGB3A1	3.0493e-02
SPINK8	6.3692e-05
AC009802.1	3.3190e-01
OR4F5	3.0354e-02
CCL24	7.0888e-03
MTMR8	7.0105e-19
ZNF730	6.3597e-05
CRYGN	3.9735e-07
GDPGP1	1.1916e-08
CGB2	3.0408e-02
RP1-127H14.3	1.5489e-03
AC015987.2	1.1503e-01
AC015989.1	3.3245e-01
CLEC2A	2.1910e-06
DEFB104B	3.3176e-01
DKFZP779J2370	3.0253e-02
RP11-368I7.4	3.1840e-04
S100G	1.1469e-01
RPAIN	5.5657e-11
VCPKMT	5.5498e-11
UBD	7.0467e-03
RP11-80A15.1	1.1481e-01
RP11-9B6.1	3.3142e-01
ZNF92	6.2887e-05
GPR148	6.2587e-05
PRAMEF7	3.3075e-01
OR10R2	3.1480e-04
IGFALS	5.4379e-11
DYNLRB2	6.1715e-05
UBL4B	3.0024e-02
ZNF736	3.1345e-04
LCE1B	3.0040e-02
TRIM65	2.7066e-21
FAM86B1	3.8216e-07
AC096644.1	1.1357e-01
KRTAP2-3	6.9368e-03
FAM72D	2.9905e-02
PRAMEF15	3.2928e-01
C1orf200	2.9774e-02
LRP5L	5.3205e-11
DDT	3.2959e-01
AC006486.1	1.1351e-01
GAGE13	3.2958e-01
DEFB124	1.1330e-01
RNF183	1.5130e-03
VMO1	2.1183e-06
MMP28	6.0903e-05
ID1	3.1026e-04
HSPB3	6.0944e-05
UPK3BL	1.1302e-01
LCE5A	2.9651e-02
TMEM61	6.0832e-05
SLC22A16	6.3118e-27
CHURC1	2.0933e-06
OR4F6	1.1444e-05
MC2R	3.0712e-04
HIST1H2AI	2.9517e-02
RP11-10A14.4	2.9508e-02
C1orf145	2.9398e-02
CXorf66	2.9379e-02
PEX12	9.4838e-16
POM121L2	3.2747e-01
TIMM10	1.4821e-03
C11orf1	1.8467e-09
ZNF695	3.0547e-04
TRAPPC2P1	2.9497e-02
OR10X1	3.0581e-04
AC003101.1	3.0547e-04
CXCL3	3.0234e-04
RP11-664D7.4	1.4724e-03
PMAIP1	1.1182e-01
OR56B3P	1.1268e-05
TMEM221	6.7947e-03
C1orf134	3.2626e-01
CXorf31	1.1186e-01
DEFB107A	3.2633e-01
ULBP2	1.8392e-09
CTC-236F12.4	6.7819e-03
VTCN1	1.3669e-12
GNG5P2	3.2594e-01
RP11-45H22.3	1.1161e-01
RP11-738G5.2	2.9157e-02
ZG16B	2.9994e-04
ZNF550	3.6166e-07
OR5AN1	5.9253e-05
OR6P1	5.8864e-05
CLDN24	2.0392e-06
FBXL22	1.4582e-03
HLA-DRB5	3.6359e-07
RPS17	3.2566e-01
SVIP	3.0038e-04
ZNF417	6.7514e-03
PSG9	3.8689e-22
FAM150A	5.9081e-05
VSTM5	6.2537e-08
C9orf129	2.9845e-04
C21orf90	2.8961e-02
HLA-DOA	2.9776e-10
TPSD1	8.0398e-12
AC012313.1	2.8998e-02
IL1F10	2.0230e-06
ZNF114	6.7173e-03
FOXI2	2.9852e-04
KRT6C	3.8079e-22
HBA1	6.7313e-03
NMNAT3	6.2389e-08
AC104667.3	6.7205e-03
IQCD	1.7712e-09
ARGFX	2.9585e-04
TLR1	5.8704e-23
AC018816.3	5.7938e-05
NXPE1	1.3061e-12
RFPL2	3.5388e-07
SSX5	1.0514e-08
MFSD3	7.8565e-12
MAGED4	3.2367e-01
HCRT	2.8774e-02
OR10G7	2.9385e-04
RP11-131H24.4	2.8802e-02
FAM154A	2.3001e-21
OR10A3	3.5206e-07
BHLHA15	6.5801e-03
AL359736.1	3.2290e-01
HIST1H3F	6.5896e-03
ULBP3	4.7366e-11
C1orf61	1.0714e-05
CYTL1	1.0733e-05
OR5K2	2.9208e-04
NPIPA1	3.2248e-01
PATE4	1.4234e-03
POU5F1B	2.9118e-04
MAGEB18	5.6883e-05
TMEM262	2.9110e-04
RCVRN	1.7064e-09
COX8C	1.0931e-01
CARD18	1.4150e-03
KRTAP4-4	3.2211e-01
CSTB	6.5562e-03
CYS1	1.0934e-01
FAM47E-STBD1	7.6594e-12
C1orf53	5.6149e-05
C1orf64	1.0907e-01
PABPC1L2B	3.2142e-01
SLMO1	1.6682e-09
NT5M	1.0052e-08
RLN1	6.5226e-03
CDC42EP5	3.2109e-01
ZNF208	5.6261e-05
ZNF776	6.5070e-03
NDUFB2	1.0531e-05
RP11-834C11.12	2.8771e-04
OTUB2	4.5366e-11
ZNF708	5.5534e-05
ZNF709	2.8372e-04
SERPINB3	8.2146e-16
C7orf65	6.5023e-03
C12orf42	2.7519e-10
ZCCHC13	1.3939e-03
C15orf48	5.5498e-05
AC121757.1	1.0845e-01
CLLU1OS	2.8369e-04
OR13C8	5.5814e-05
LRRC30	1.8966e-06
FAM72B	1.3854e-03
AC023469.1	2.8236e-04
NPIPA5	1.0805e-01
LUZP4	1.3873e-03
HMGN4	3.1986e-01
GNLY	9.6899e-09
TMSB4Y	3.1923e-01
ZNF347	5.4610e-05
OR10H1	5.4696e-05
LCE1C	2.7961e-02
ANAPC13	1.3703e-03
OR9G4	1.8533e-06
PRLH	1.0769e-01
RNF222	2.8079e-04
ZCCHC5	4.4007e-11
RP11-625H11.1	1.3759e-03
SPAG11B	2.7751e-02
C1orf213	2.7702e-02
KLHDC4	4.5566e-31
AC090616.2	3.1750e-01
DRD4	9.3362e-09
C19orf71	9.3436e-09
OR2L8	3.1779e-01
MT1H	6.3432e-03
PLA2G16	1.8145e-06
AC120194.1	3.1775e-01
AC003043.1	3.1763e-01
SMIM10	3.1638e-01
IL22RA2	1.2114e-16
ZNF223	9.9106e-06
AKR1C3	7.5812e-24
SDR42E1	1.5615e-09
RNASE13	3.1626e-01
IL8	2.7377e-04
OR5H6	2.7368e-04
C10orf113	2.7323e-04
HILPDA	3.1634e-01
HIST1H1C	2.7500e-02
FAM110C	9.8787e-06
OR2T7	1.7847e-06
NPPB	9.8786e-06
MRPS2	3.1326e-07
RP11-1026M7.2	3.1617e-01
CTD-2021H9.3	6.2598e-03
OR52N5	5.2840e-05
OR7A17	3.1571e-01
RP11-366L20.2	9.7977e-06
RP11-404L6.2	3.1577e-01
CCL3L3	3.1517e-01
TSPAN10	9.7125e-06
KRTAP9-2	3.1515e-01
OR2AJ1	6.2212e-03
TDRP	1.5111e-09
PRSS1	4.1384e-11
CCDC74A	4.7184e-19
ERP27	1.0936e-12
C11orf31	1.3219e-03
C12orf57	5.2408e-05
ENHO	1.0526e-01
RAET1L	2.4837e-10
FABP4	5.1764e-05
ZNF709	2.6774e-04
MPZL2	1.0755e-12
NPIPB9	1.0514e-01
NNMT	5.2791e-08
S100A4	6.1838e-03
UFSP1	2.7072e-02
RP11-872D17.8	9.6353e-06
RAB40AL	3.1342e-01
PSORS1C1	2.6534e-04
ZNF578	1.3064e-03
AL592284.1	3.1339e-01
AC140481.2	1.0469e-01
RP11-1105G2.3	3.1322e-01
GDF15	3.0133e-07
OR4N4	5.1332e-05
CTAG2	1.0495e-01
DNAJC25-GNG10	1.3097e-03
FAM159A	5.1161e-05
CXCR1	3.0337e-07
RP11-826N14.2	3.1333e-01
SCGB3A2	6.1075e-03
GOLGA6L4	6.0938e-03
PRM1	2.6770e-02
NDUFV3	2.8018e-18
ZNF69	5.1561e-08
TRAPPC6A	5.1450e-08
XAGE5	1.7076e-06
XCL1	1.2982e-03
COMMD10	6.4803e-12
AC009041.2	3.1271e-01
RP11-293M10.1	1.0374e-01
CTD-3203P2.2	2.6580e-02
ARL16	1.6932e-06
OR8I2	9.3688e-06
SPACA5B	3.1210e-01
DNAJB7	8.5920e-09
SPRR1A	6.0385e-03
RP11-1102P16.1	1.0386e-01
AC110781.3	1.0378e-01
OR2A1	2.5996e-04
KRTAP5-6	1.0396e-01
RNF223	2.6565e-02
CARHSP1	5.0284e-05
TMEM31	1.2864e-03
C10orf115	1.2785e-03
S100A1	6.0044e-03
AC017104.2	6.0024e-03
AL162431.1	3.1086e-01
RP4-583P15.14	1.0325e-01
ZNF766	9.2466e-06
LYRM2	2.5796e-04
IFNL2	4.9903e-08
SMN2	1.0337e-01
C7orf34	2.5816e-04
IL9R	2.6805e-22
RP11-683L23.1	2.5890e-04
HIST1H2BA	1.0308e-01
LEAP2	1.2684e-03
AL390778.1	3.0974e-01
THEM5	3.7917e-11
KCNMB3	8.2989e-09
RXFP3	1.6003e-13
ZSCAN5B	1.0007e-12
TSPY1	3.0999e-01
AC005082.1	1.0283e-01
VCX3A	3.0958e-01
KRTAP8-1	1.0270e-01
PRR24	3.0901e-01
SIGLEC15	8.2148e-09
C2ORF15	2.5278e-04
USP50	2.6279e-18
AP001024.2	2.6211e-02
OR10J3	2.5309e-04
OR10S1	4.8947e-05
TMEM211	2.6107e-02
KIR3DL2	6.0804e-12
KRTAP13-4	3.0876e-01
OR4D5	9.0283e-06
KBTBD13	2.2574e-10
SELM	1.6327e-06
CYP2C19	6.4882e-20
AL365202.1	3.0835e-01
CYP4A22	1.4246e-29
LY6D	2.6045e-02
ZNF321P	1.2443e-03
GRAPL	3.0873e-01
FAM163B	2.5948e-02
PABPN1L	1.0122e-16
TTLL2	5.8508e-03
AC073569.1	3.0784e-01
HSPB1	2.7797e-07
AC005549.3	3.0741e-01
OR4F4	3.0741e-01
CGREF1	4.7425e-08
AC104057.1	3.0714e-01
BLOC1S4	1.0151e-01
TMEM234	4.7801e-08
GOLGA8B	4.7959e-05
CTB-54O9.9	5.8012e-03
GAGE2A	1.0091e-01
MRPL21	2.4125e-14
AL136376.1	2.5680e-02
OR6V1	2.4770e-04
ZNF85	4.7300e-05
VEGFB	1.3114e-09
GAPT	3.0619e-01
TCF24	2.5682e-02
RAB19	1.5787e-06
SFT2D3	1.0130e-01
DNLZ	2.4737e-04
C15orf54	2.5572e-02
OR5B3	4.7001e-05
OR5H1	4.6874e-05
ZNF780A	1.5554e-06
TMEM171	7.7679e-09
PGA4	3.0546e-01
PLGRKT	4.6040e-08
RNASE1	2.5608e-02
FAM90A1	1.5557e-06
OR1S2	8.7248e-06
AL590714.1	3.0518e-01
HIST1H3H	5.7387e-03
ANKRD33	1.4957e-17
CCL20	2.4242e-04
PAGE2B	1.2072e-03
P2RY6	1.5307e-06
MRPS28	4.6621e-05
MRPL11	1.5371e-06
CGB5	2.5362e-02
CT45A6	3.0472e-01
PRAMEF18	3.0430e-01
CMA1	7.5861e-09
PAPPA-AS1	3.0349e-01
SLC39A11	2.3522e-18
ZNF705B	2.3945e-04
AC108868.1	3.0351e-01
CLEC7A	5.5087e-12
FGF5	2.0811e-10
C6orf226	3.0419e-01
OR2T29	9.9777e-02
PLGLB2	3.0421e-01
C20orf201	2.5208e-02
TMEM257	9.9640e-02
DDIT4L	1.5197e-06
CTD-2547L24.3	2.5230e-02
TMEM134	2.0372e-10
KRTAP4-1	5.6309e-03
EQTN	5.4219e-12
AL163636.6	9.9062e-02
FFAR3	2.3758e-04
LAIR2	2.5967e-07
MRAP2	2.5633e-07
NPB	9.8900e-02
OR5H2	2.3505e-04
AEN	2.0092e-10
KIR2DL1	3.5684e-15
ANKRD23	3.5366e-19
CTB-60B18.6	3.0206e-01
GUCA1C	2.5694e-07
GOLGA8J	8.9595e-17
CGB	9.8257e-02
PRAMEF1	3.2165e-11
SYCN	4.4492e-05
OR8H2	1.1661e-03
SERPINB4	8.7622e-17
KRTAP9-7	3.0156e-01
SMIM8	5.5617e-03
POLR2K	1.1708e-03
PMM2	1.4072e-17
C12orf73	2.4774e-02
FAM111B	9.8549e-02
GOLGA6L10	1.1700e-03
TNFRSF18	1.4516e-06
NBPF24	5.5357e-03
LCE2B	9.7851e-02
OR8S1	1.4449e-06
ZNF256	5.5297e-03
CT45A1	3.0048e-01
ZBED6CL	1.1628e-03
SERF1B	3.0017e-01
PRSS55	3.1731e-11
OR56B4	8.0533e-06
OR4A16	2.2787e-04
ZNF671	4.2147e-08
MOAP1	1.1736e-09
IL3RA	2.9891e-27
DUPD1	2.4781e-07
SEPT12	3.3500e-19
FAM162B	4.2377e-08
PIGY	9.7240e-02
MANSC4	4.3796e-05
SPIN2A	1.1466e-03
DEFB118	9.6825e-02
DEFB119	9.6676e-02
DEFB129	9.7066e-02
DAPL1	4.2949e-05
C2orf57	9.7049e-02
LCNL1	1.1448e-03
PRAMEF16	2.9790e-01
CXorf40B	2.4390e-02
OR11G2	1.4116e-06
AC187652.1	9.6431e-02
KBTBD4	2.9725e-01
OR10A6	6.8327e-09
VPREB1	9.6491e-02
HIST1H3D	1.1300e-03
CYP2C8	1.9759e-22
GIMAP5	9.6506e-02
OR6K2	2.4185e-07
DEFB121	9.6502e-02
AP000688.1	2.9757e-01
ZNF716	1.3942e-06
LST1	1.1303e-03
OTOP1	4.8437e-24
PP13004	9.6611e-02
CCDC23	1.1348e-03
TMEM261	5.4207e-03
MT1B	5.3775e-03
SYNGR4	1.1085e-09
OR2D2	4.0212e-08
C9orf141	1.1229e-03
AC090427.1	2.9639e-01
C1orf143	9.5863e-02
RBMY1F	2.9637e-01
CDRT4	9.5789e-02
APOL6	9.6029e-02
TNFRSF17	1.3715e-06
CTB-134H23.2	9.6089e-02
EMP2	2.3873e-07
DEFB130	2.9563e-01
OR1S1	4.1578e-05
SPATA31A3	2.9526e-01
TSPY2	9.5282e-02
NBPF11	1.1126e-03
BHLHA9	2.9590e-01
C9orf66	2.3936e-02
LRG1	9.5143e-02
AC112721.1	2.9560e-01
B3GNT6	1.0930e-09
MBD3L4	2.9496e-01
GAL3ST2	2.9341e-11
HTN3	4.1066e-05
RHOXF2	2.1767e-04
DMRTC1	2.3698e-02
ARL11	5.2678e-03
NEUROG1	2.1722e-04
CGB7	5.2599e-03
HIST1H2AJ	2.3700e-02
RP11-210M15.2	2.3659e-02
C6orf48	2.3621e-02
KRTAP5-8	9.5069e-02
OR2T6	4.1385e-05
NAT1	1.9294e-14
AL161784.1	9.4750e-02
WFDC6	1.0970e-03
SERPINA9	1.2106e-13
C1orf111	1.7676e-10
ZNF721	9.4789e-02
SPG20OS	2.3665e-02
RP11-386G21.1	2.3775e-02
SIRPD	3.9148e-08
TEX38	2.2724e-07
ZNF726	7.4752e-06
VPREB3	9.4588e-02
SPRN	2.9377e-01
C10orf32	2.2921e-07
C4orf19	9.4310e-02
CBWD3	1.3260e-06
AC022400.2	2.9318e-01
TSPY8	2.9328e-01
C1orf180	9.4516e-02
TMEM238	2.9387e-01
CST9	1.0911e-03
C8orf31	3.8618e-08
DEFB113	9.4090e-02
ANKRD34B	1.8309e-14
TRIB3	1.1597e-13
KRTAP3-1	2.3316e-02
DEFB104A	9.3748e-02
AC009403.2	2.3373e-02
AC012360.1	2.9230e-01
AL161450.1	2.9230e-01
ZNF429	4.0549e-05
DNAJC15	1.6820e-10
RPUSD1	1.6742e-10
OR1J2	9.3349e-02
OR4C6	5.1290e-03
PRAMEF13	2.9184e-01
TFF2	2.2197e-07
CDRT15	1.2820e-06
DEFB105B	2.9184e-01
TYRP1	6.5570e-25
URAD	5.1396e-03
OVCA2	1.2811e-06
CLIC3	6.2316e-09
IFITM2	5.1529e-03
MBD3L3	2.9097e-01
CTD-2215E18.1	2.0994e-04
ZNF534	1.2886e-06
PPP3R2	1.0651e-03
RP11-998D10.1	5.1512e-03
PRAMEF14	2.9026e-01
OR9Q2	6.1559e-09
HCG27	2.3063e-02
MS4A4E	1.0614e-03
SCGB2B2	1.0603e-03
S100A16	1.0573e-03
TRIM49D1	2.9086e-01
OR6K3	9.2932e-02
RBMY1A1	2.9035e-01
RBMY1E	2.9054e-01
C7orf66	9.2294e-02
HIGD1B	3.9132e-05
KRTAP9-9	2.8956e-01
MGARP	3.8778e-05
OR4K2	3.8826e-05
ZNF846	1.2532e-06
DEFB136	9.2480e-02
KLLN	5.0546e-03
AL121963.1	2.0649e-04
OR5AU1	1.2459e-06
ARL14	1.2351e-06
GPX1	3.8518e-05
MRPS12	2.0409e-04
DEFB114	9.1552e-02
DAZ2	2.8800e-01
SPP2	1.6930e-14
SNAPC5	2.0115e-04
ANG	2.8738e-01
KAAG1	2.8715e-01
KCNG4	4.2136e-16
OR4C12	3.7877e-05
CST5	6.8894e-06
SLN	2.8701e-01
AVPI1	3.8026e-05
SPON2	2.6609e-15
FGFBP3	1.0279e-03
OR8K3	1.2144e-06
LCE1F	4.9674e-03
RBMY1J	2.8682e-01
FAM90A26	2.8656e-01
KRTAP5-7	9.0951e-02
SPANXN2	9.0812e-02
PRAMEF3	2.8624e-01
ZNF486	6.7949e-06
DEFA3	9.0546e-02
RP11-763F8.1	1.0216e-03
AC026369.1	2.8615e-01
OR10H4	4.8912e-03
COX7A1	3.7270e-05
PYCARD	1.9768e-04
RNASE11	2.2247e-02
OTUD6A	2.8466e-01
CLDN20	4.8881e-03
AC009065.1	6.7438e-06
CHCHD1	6.7411e-06
IL36RN	3.3941e-08
AC011239.1	2.2220e-02
HIST4H4	2.2279e-02
NPFF	3.6460e-05
IFNK	9.0615e-10
C12orf74	1.1533e-06
KRTAP9-6	2.8406e-01
TSPY10	2.8371e-01
FOXD4	6.6406e-06
SKA2	1.9960e-07
C8orf82	3.6066e-05
C11orf86	6.5689e-06
CENPBD1	2.8303e-01
LINC00632	8.9251e-02
AC019206.1	2.8267e-01
AL355390.1	8.9110e-02
DEFB133	2.8270e-01
NDUFB1	3.5908e-05
C17orf67	6.5469e-06
SPACA4	2.8303e-01
COX7A2L	1.1516e-06
KLHL35	2.3745e-15
TPSB2	5.3313e-09
C10orf120	3.5549e-05
CCL4L2	8.8586e-02
RP11-404P21.8	4.7505e-03
FAM25C	8.8745e-02
PSG5	8.8239e-22
SLC38A8	3.3217e-24
AL591025.1	2.1752e-02
OR6B3	1.9086e-04
OR13J1	6.3322e-06
KRTAP6-2	2.1487e-02
C10orf95	4.7379e-03
CLDN9	6.3138e-06
OR8K5	1.1097e-06
LRRC18	3.5136e-05
RP11-379H8.1	2.1480e-02
FAM24B	8.8274e-02
OR4X1	6.3135e-06
AC026202.1	9.6777e-04
ZNF658	9.0413e-14
OR10G9	3.4945e-05
C17orf50	1.1002e-06
PRSS3	3.5636e-12
RP11-410N8.4	2.1323e-02
